,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__min_samples_leaf,param_clf__estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,365.8931332588196,11.259936829053029,41.83190808296204,0.7860795918613436,3,200,"{'clf__estimator__min_samples_leaf': 3, 'clf__estimator__n_estimators': 200}",0.2073325098099487,0.20937828654348034,0.20054050952169555,0.2064142207963295,0.20773166123654066,0.20627943758159897,0.0030256979803796277,1
1,475.64745302200316,4.97149204637385,45.45176453590393,0.5229413733259012,3,300,"{'clf__estimator__min_samples_leaf': 3, 'clf__estimator__n_estimators': 300}",0.2077460835909809,0.20789374850588732,0.20152846692961368,0.20532572376481248,0.2062814310865361,0.20575509077556614,0.0023179149495417294,2
2,588.7338818073273,6.799918153026578,50.332407808303834,1.2185752504215566,3,400,"{'clf__estimator__min_samples_leaf': 3, 'clf__estimator__n_estimators': 400}",0.20756146047600738,0.20673562900713022,0.20138819699142946,0.20469588082658252,0.2066099304191528,0.20539821954406046,0.0022140496468261023,3
3,347.01766633987427,4.771402352173353,40.978365135192874,0.9463222031046018,4,200,"{'clf__estimator__min_samples_leaf': 4, 'clf__estimator__n_estimators': 200}",0.19668357660943017,0.2007128496784904,0.1893813765225766,0.19708811977887036,0.19873217280466504,0.19651961907880652,0.0038414361575152766,4
4,596.9929932594299,144.1401986993097,56.37449579238891,9.970932203648218,4,300,"{'clf__estimator__min_samples_leaf': 4, 'clf__estimator__n_estimators': 300}",0.1963018810491476,0.20065285885099135,0.18931136611148625,0.19614998351863844,0.19820146492956503,0.19612351089196572,0.0037754660411518652,5
5,674.2029842853547,251.85695681889172,49.969384384155276,7.201456719958527,4,400,"{'clf__estimator__min_samples_leaf': 4, 'clf__estimator__n_estimators': 400}",0.1959104307420243,0.19914186707375256,0.191260084559964,0.19354211293990212,0.1967809548621617,0.19532709003556095,0.002710468960734296,6
6,315.5573393344879,7.159849702573342,38.74890246391296,1.6034716176804478,5,200,"{'clf__estimator__min_samples_leaf': 5, 'clf__estimator__n_estimators': 200}",0.18894292140646318,0.19234004502365923,0.1837469691048018,0.18858458319910434,0.19049148618023323,0.18882120098285235,0.0028632411359662364,7
7,421.71714363098147,8.40261502271009,42.85353951454162,1.732405019763902,5,300,"{'clf__estimator__min_samples_leaf': 5, 'clf__estimator__n_estimators': 300}",0.1907151569162832,0.19256167036916924,0.18480729946034571,0.18612336436630694,0.18870584207675867,0.18858266663777273,0.002852953650447496,8
8,524.7958950042724,13.711579409349048,44.38614902496338,1.2966016260742612,5,400,"{'clf__estimator__min_samples_leaf': 5, 'clf__estimator__n_estimators': 400}",0.18995420367980081,0.19096696971964025,0.18361582184319747,0.18394233591697445,0.18829030104300562,0.1873539264405237,0.003043179151314217,9
